Customer_ID,Age,Gender,Location,Category,Item_Purchased,Purchase_Amount,Quantity,Payment_Method,Season,Discount_Applied,Promo_Code_Used,Subscription_Status,Shipping_Type,Review_Rating,Previous_Purchases,Frequency_of_Purchases,Purchase_Date
100852,27,Female,Hyderabad,Beauty,Shampoo,2918.49,1,Debit Card,Spring,No,No,No,Standard,4.7,16,Weekly,26-06-2025
100853,67,Male,Pune,Sports,Cricket Bat,1130.26,4,UPI,Autumn,No,No,No,Standard,4.6,7,Yearly,21-02-2025
100854,29,Female,Ahmedabad,Sports,Dumbbells,6396.44,2,Debit Card,Winter,Yes,Yes,Yes,Standard,4.5,29,Monthly,25-12-2024
100855,19,Male,Patna,Clothing,Jacket,766.16,3,UPI,Summer,No,No,No,Standard,4.8,3,Weekly,30-11-2024
100856,22,Male,Visakhapatnam,Sports,Yoga Mat,7928.6,4,Credit Card,Summer,No,No,Yes,Express,4.1,44,Weekly,30-11-2025
100857,63,Male,Surat,Footwear,Flip Flops,1637.75,4,UPI,Spring,No,No,No,Same Day,4.9,5,Weekly,15-11-2024
100858,28,Male,Nagpur,Home Decor,Lamp,1401.01,2,Net Banking,Autumn,No,No,Yes,Express,3.6,19,Yearly,03-04-2025
100859,70,Female,Visakhapatnam,Clothing,Hoodie,4073.24,1,Debit Card,Spring,Yes,Yes,No,Express,4.6,10,Weekly,16-06-2025
100860,62,Female,Patna,Clothing,Hoodie,3394.39,3,Debit Card,Summer,No,No,No,Express,3.2,16,Monthly,26-10-2024
100861,49,Male,Lucknow,Sports,Dumbbells,7086.03,5,Cash,Autumn,No,No,No,Express,5,2,Weekly,24-06-2025
100862,65,Male,Lucknow,Electronics,Smartphone,19785.14,5,UPI,Spring,No,No,No,Express,4.2,9,Yearly,11-07-2024
100863,51,Male,Surat,Grocery,Snacks,1052.9,1,Credit Card,Spring,No,No,Yes,Express,5,35,Quarterly,15-03-2024
100864,20,Female,Visakhapatnam,Beauty,Moisturizer,2720.9,1,Debit Card,Spring,No,No,Yes,Standard,3.9,48,Quarterly,30-06-2024
100865,33,Female,Kochi,Sports,Cricket Bat,8420.43,3,Credit Card,Autumn,Yes,Yes,No,Express,4.0,12,Yearly,21-01-2025
100866,62,Female,Bengaluru,Home Decor,Curtains,4267.21,4,Credit Card,Summer,Yes,Yes,No,Standard,3.7,15,Weekly,28-04-2024
100867,34,Female,Jaipur,Footwear,Running Shoes,4078.44,3,Net Banking,Autumn,Yes,No,Yes,Standard,4.2,42,Monthly,29-03-2024
100868,24,Male,Kolkata,Books,Biography,335.57,4,Credit Card,Spring,No,No,Yes,Same Day,3.7,10,Weekly,04-09-2024
100869,60,Male,Visakhapatnam,Sports,Tennis Racket,8918.99,1,Net Banking,Spring,Yes,No,No,Standard,3.5,4,Monthly,24-12-2024
100870,36,Male,Kolkata,Books,Biography,663.92,2,Debit Card,Winter,Yes,Yes,No,Standard,5,1,Yearly,12-03-2024
100871,38,Male,Mumbai,Beauty,Shampoo,2117.34,4,Net Banking,Spring,Yes,Yes,No,Same Day,4.1,17,Quarterly,14-01-2025
100872,21,Female,Vijayawada,Electronics,Smartphone,7392.84,2,UPI,Spring,Yes,Yes,No,Standard,3.4,7,Yearly,08-08-2025
100873,61,Female,Mysuru,Sports,Yoga Mat,3600.47,4,Cash,Summer,Yes,No,No,Express,3.7,12,Monthly,20-10-2024
100874,69,Female,Delhi,Footwear,Running Shoes,968.1,4,Net Banking,Summer,Yes,Yes,No,Express,4.1,5,Monthly,03-10-2025
100875,47,Female,Coimbatore,Grocery,Oil,2390.46,4,Debit Card,Autumn,No,No,No,Express,4.1,13,Monthly,08-09-2024
100876,66,Female,Indore,Beauty,Face Wash,2003.2,2,Cash,Summer,Yes,Yes,No,Express,4.0,19,Weekly,09-07-2025
100877,39,Male,Bhopal,Books,Science Book,2358.52,4,Credit Card,Winter,Yes,Yes,No,Standard,4.0,19,Monthly,06-10-2024
100878,33,Male,Nagpur,Footwear,Running Shoes,2692.15,5,Net Banking,Spring,Yes,Yes,No,Same Day,3.7,6,Weekly,07-03-2024
100879,40,Male,Delhi,Clothing,T-Shirt,4810.8,3,UPI,Autumn,Yes,Yes,Yes,Same Day,4.8,11,Yearly,01-05-2025
100880,27,Male,Kochi,Grocery,Milk,472.41,5,Cash,Summer,Yes,Yes,Yes,Same Day,3.8,27,Yearly,17-12-2025
100881,24,Male,Delhi,Home Decor,Curtains,5317.32,4,Cash,Winter,No,No,No,Standard,4.3,4,Quarterly,27-03-2025
100882,54,Female,Lucknow,Footwear,Running Shoes,6923.24,3,UPI,Summer,No,No,No,Standard,3.5,15,Quarterly,24-11-2025
100883,36,Male,Indore,Sports,Cricket Bat,7551.5,4,UPI,Winter,Yes,Yes,Yes,Standard,3.9,50,Quarterly,16-06-2025
100884,37,Female,Coimbatore,Electronics,Smart Watch,24923.08,3,UPI,Autumn,Yes,Yes,Yes,Same Day,4.5,18,Yearly,06-11-2025
100885,57,Male,Vijayawada,Clothing,Jacket,586.45,4,Credit Card,Winter,No,No,No,Express,3.6,4,Quarterly,14-12-2025
100886,68,Female,Kochi,Sports,Yoga Mat,8721.54,2,Debit Card,Autumn,No,No,No,Same Day,4.7,16,Monthly,15-05-2025
100887,23,Female,Surat,Home Decor,Wall Art,5406.17,1,Credit Card,Spring,No,No,Yes,Standard,4.6,36,Monthly,08-08-2025
100888,65,Female,Mysuru,Beauty,Lipstick,397.07,5,Cash,Autumn,No,No,No,Same Day,4.4,0,Weekly,19-09-2025
100889,23,Male,Chennai,Clothing,T-Shirt,3732.14,1,UPI,Winter,No,No,No,Same Day,4.2,6,Weekly,31-01-2025
100890,63,Female,Mysuru,Grocery,Milk,1824.43,4,Debit Card,Spring,No,No,No,Express,4.4,15,Monthly,03-06-2025
100891,54,Male,Mumbai,Electronics,Laptop,19057.36,1,Credit Card,Summer,Yes,No,Yes,Express,4.2,20,Yearly,12-10-2025
100892,70,Female,Kolkata,Home Decor,Vase,3324.14,3,Debit Card,Summer,Yes,Yes,No,Standard,3.8,20,Weekly,05-03-2024
100893,70,Female,Chennai,Books,Science Book,1766.58,4,UPI,Spring,No,No,No,Express,3.3,1,Quarterly,15-12-2025
100894,65,Female,Indore,Clothing,Dress,2748.63,4,Debit Card,Summer,No,No,Yes,Standard,3.6,28,Monthly,13-02-2024
100895,43,Female,Coimbatore,Grocery,Tea,1240.01,2,Cash,Winter,Yes,No,No,Standard,4.8,14,Yearly,09-10-2025
100896,60,Male,Delhi,Footwear,Running Shoes,4435.5,2,Credit Card,Spring,No,No,No,Standard,3.6,13,Yearly,28-04-2025
100897,28,Female,Patna,Footwear,Boots,2449.32,2,Cash,Winter,No,No,Yes,Express,3.3,9,Yearly,12-11-2025
100898,63,Female,Mysuru,Electronics,Tablet,10786.44,2,Net Banking,Winter,No,No,No,Standard,4.6,2,Yearly,17-05-2025
100899,61,Female,Mysuru,Electronics,Tablet,7436.95,2,Net Banking,Autumn,No,No,No,Express,4.1,10,Monthly,13-01-2025
100900,38,Male,Lucknow,Books,Novel,1676.21,4,Debit Card,Autumn,Yes,Yes,Yes,Same Day,3.3,31,Quarterly,16-12-2025
100901,32,Male,Kolkata,Beauty,Face Wash,1568.05,4,UPI,Autumn,No,No,No,Same Day,4.6,20,Monthly,30-09-2025
100902,64,Female,Chennai,Grocery,Rice,1233.82,2,Debit Card,Summer,No,No,No,Express,3.9,14,Weekly,30-04-2025
100903,53,Male,Ahmedabad,Beauty,Face Wash,2878.67,4,Debit Card,Summer,Yes,Yes,No,Same Day,4.6,10,Weekly,29-10-2024
100904,36,Male,Bhopal,Electronics,Camera,13459.83,1,Debit Card,Autumn,No,No,No,Standard,5,16,Monthly,30-10-2024
100905,27,Female,Bhopal,Electronics,Laptop,16105.29,5,Cash,Autumn,Yes,Yes,No,Standard,4.7,13,Monthly,24-12-2025
100906,21,Female,Patna,Books,Science Book,1323.48,2,Debit Card,Winter,Yes,Yes,Yes,Same Day,4.0,16,Weekly,05-10-2025
100907,66,Male,Jaipur,Sports,Yoga Mat,4428.96,5,UPI,Spring,No,No,No,Same Day,4.1,10,Weekly,10-03-2024
100908,33,Male,Indore,Footwear,Sandals,6825.61,3,UPI,Winter,No,No,Yes,Express,3.9,18,Weekly,19-05-2025
100909,43,Male,Patna,Sports,Tennis Racket,10015.87,2,Cash,Summer,No,No,Yes,Standard,4.3,34,Monthly,02-09-2024
100910,32,Female,Bengaluru,Electronics,Camera,5843.52,2,Credit Card,Summer,Yes,No,No,Same Day,3.2,0,Quarterly,26-11-2024
100911,60,Female,Patna,Sports,Dumbbells,1561.17,2,Net Banking,Spring,No,No,Yes,Standard,4.3,26,Quarterly,19-12-2025
100912,28,Female,Visakhapatnam,Clothing,Dress,1185.15,1,Net Banking,Autumn,No,No,No,Express,4.8,16,Quarterly,07-06-2025
100913,34,Female,Mumbai,Sports,Cricket Bat,8085.18,4,UPI,Winter,Yes,Yes,No,Same Day,4.9,19,Yearly,28-07-2024
100914,31,Male,Vijayawada,Footwear,Sneakers,5334.93,3,Credit Card,Autumn,No,No,Yes,Express,4.0,14,Yearly,25-02-2024
100915,18,Male,Pune,Beauty,Shampoo,2609.0,2,Cash,Winter,Yes,Yes,No,Same Day,3.5,8,Monthly,18-05-2025
100916,18,Male,Mysuru,Books,Comics,362.56,1,Debit Card,Spring,Yes,Yes,No,Express,5,7,Yearly,25-01-2025
100917,45,Female,Chennai,Footwear,Sneakers,2463.87,1,Debit Card,Spring,No,No,Yes,Standard,4.1,21,Monthly,03-05-2024
100918,55,Female,Ahmedabad,Electronics,Smart Watch,5451.18,5,Cash,Spring,Yes,Yes,Yes,Same Day,4.6,15,Monthly,08-08-2024
100919,47,Female,Pune,Clothing,Kurta,4878.08,5,UPI,Spring,Yes,Yes,No,Express,4.0,0,Monthly,30-09-2024
100920,18,Male,Vijayawada,Electronics,Camera,21707.85,4,Net Banking,Winter,Yes,Yes,Yes,Standard,3.4,20,Weekly,20-10-2024
100921,52,Male,Indore,Grocery,Rice,1714.78,3,Net Banking,Summer,No,No,No,Express,4.2,14,Monthly,17-08-2025
100922,27,Female,Patna,Sports,Yoga Mat,5367.65,4,UPI,Autumn,No,No,No,Standard,3.7,11,Quarterly,02-01-2025
100923,39,Male,Mysuru,Books,Programming Book,1018.71,2,Net Banking,Summer,No,No,No,Standard,4.4,5,Yearly,24-04-2024
100924,28,Male,Lucknow,Electronics,Headphones,14783.6,3,Debit Card,Winter,Yes,Yes,Yes,Same Day,3.8,8,Yearly,12-08-2024
100925,27,Male,Hyderabad,Grocery,Milk,2254.32,5,UPI,Winter,Yes,Yes,No,Standard,4.9,3,Quarterly,04-09-2024
100926,70,Male,Hyderabad,Sports,Yoga Mat,981.66,3,UPI,Summer,No,No,No,Standard,3.8,17,Weekly,09-03-2024
100927,60,Female,Hyderabad,Home Decor,Carpet,4277.57,3,Debit Card,Winter,No,No,No,Express,4.3,13,Yearly,12-10-2025
100928,40,Male,Ahmedabad,Electronics,Camera,19012.63,4,Net Banking,Spring,No,No,No,Express,4.7,1,Quarterly,02-12-2025
100929,23,Female,Ahmedabad,Books,Novel,1473.4,1,Credit Card,Spring,No,No,No,Express,3.9,15,Yearly,05-02-2024
100930,18,Male,Vijayawada,Grocery,Coffee,2184.25,1,Net Banking,Winter,Yes,Yes,No,Standard,4.5,14,Monthly,19-04-2025
100931,21,Female,Vijayawada,Home Decor,Vase,970.71,5,Cash,Summer,No,No,No,Express,4.1,17,Quarterly,07-09-2025
100932,22,Male,Nagpur,Grocery,Tea,1318.37,1,Cash,Summer,No,No,Yes,Express,4.5,17,Weekly,05-11-2024
100933,32,Female,Mumbai,Footwear,Sandals,1339.69,2,Credit Card,Spring,No,No,Yes,Express,3.3,45,Yearly,22-01-2024
100934,35,Female,Patna,Grocery,Milk,1814.71,1,UPI,Spring,No,No,No,Express,4.2,13,Quarterly,01-05-2025
100935,54,Male,Visakhapatnam,Sports,Tennis Racket,5796.34,5,Debit Card,Autumn,Yes,Yes,No,Express,5,4,Monthly,19-08-2025
100936,65,Female,Hyderabad,Sports,Football,4964.82,5,UPI,Spring,Yes,Yes,No,Same Day,4.6,7,Quarterly,22-08-2025
100937,48,Male,Visakhapatnam,Electronics,Tablet,18280.73,4,Cash,Summer,Yes,Yes,No,Standard,4.5,4,Weekly,29-05-2024
100938,22,Male,Kolkata,Footwear,Flip Flops,4649.73,4,Debit Card,Summer,No,No,Yes,Express,4.8,12,Yearly,02-03-2024
100939,41,Female,Coimbatore,Sports,Football,7592.09,2,Credit Card,Winter,Yes,Yes,No,Same Day,4.8,12,Yearly,23-10-2025
100940,22,Female,Mysuru,Footwear,Sandals,894.76,1,Net Banking,Spring,No,No,No,Same Day,4.0,9,Monthly,18-10-2025
100941,69,Female,Jaipur,Electronics,Tablet,21726.49,5,Debit Card,Autumn,No,No,Yes,Express,3.7,25,Monthly,25-04-2025
100942,57,Male,Ahmedabad,Grocery,Rice,1646.98,3,Debit Card,Summer,No,No,No,Express,4.2,10,Quarterly,02-09-2024
100943,51,Female,Ahmedabad,Beauty,Perfume,938.95,4,Credit Card,Summer,No,No,No,Same Day,4.0,6,Quarterly,30-12-2025
100944,25,Female,Kolkata,Grocery,Oil,673.19,3,Credit Card,Winter,No,No,No,Express,4.9,18,Monthly,05-02-2025
100945,27,Female,Mysuru,Books,Science Book,412.11,1,Cash,Winter,No,No,No,Standard,5,14,Quarterly,21-05-2025
100946,44,Male,Ahmedabad,Books,Comics,364.73,4,Cash,Spring,No,No,No,Express,4.6,8,Yearly,31-01-2025
100947,21,Male,Chennai,Grocery,Rice,837.92,5,Net Banking,Autumn,Yes,No,Yes,Standard,4.4,15,Yearly,28-07-2024
100948,64,Female,Jaipur,Electronics,Camera,13596.05,2,Credit Card,Autumn,Yes,No,No,Same Day,3.1,0,Quarterly,30-08-2024
100949,28,Female,Visakhapatnam,Footwear,Sneakers,4112.78,1,Credit Card,Spring,No,No,No,Same Day,4.1,10,Quarterly,12-05-2025
100950,28,Male,Kolkata,Clothing,T-Shirt,1757.62,1,Credit Card,Autumn,Yes,Yes,Yes,Express,2.8,34,Yearly,01-04-2025
100951,27,Female,Mysuru,Beauty,Face Wash,2301.94,1,Net Banking,Autumn,Yes,Yes,Yes,Standard,4.6,13,Quarterly,25-11-2024
100952,56,Male,Indore,Electronics,Smart Watch,7890.31,1,Net Banking,Winter,No,No,No,Standard,3.8,12,Yearly,31-07-2024
100953,32,Female,Mysuru,Beauty,Perfume,2657.65,1,Net Banking,Summer,Yes,Yes,No,Same Day,4.0,8,Weekly,02-02-2025
100954,45,Male,Kochi,Grocery,Coffee,786.33,2,Debit Card,Autumn,Yes,Yes,No,Express,3.7,15,Yearly,10-06-2024
100955,51,Male,Bengaluru,Footwear,Sandals,6868.72,3,UPI,Summer,No,No,No,Standard,4.1,20,Weekly,13-09-2024
100956,45,Female,Pune,Clothing,Dress,1530.9,3,Credit Card,Spring,Yes,Yes,No,Standard,3.9,14,Weekly,27-09-2025
100957,45,Male,Kolkata,Electronics,Headphones,5343.64,2,Net Banking,Spring,Yes,Yes,No,Standard,4.3,5,Monthly,30-06-2025
100958,27,Male,Kolkata,Clothing,Kurta,4041.09,3,Credit Card,Autumn,No,No,No,Same Day,3.8,11,Weekly,27-05-2025
100959,26,Male,Mysuru,Electronics,Smart Watch,21685.6,5,Debit Card,Winter,No,No,Yes,Standard,3.4,11,Monthly,14-06-2024
100960,69,Female,Bhopal,Electronics,Laptop,16006.31,4,Net Banking,Winter,Yes,Yes,No,Same Day,4.4,4,Quarterly,12-09-2025
100961,26,Male,Visakhapatnam,Sports,Yoga Mat,1622.27,3,Debit Card,Spring,Yes,No,No,Same Day,4.6,13,Quarterly,17-01-2025
100962,66,Male,Coimbatore,Electronics,Tablet,22303.94,2,Debit Card,Winter,Yes,No,No,Standard,3.9,0,Monthly,17-01-2024
100963,47,Female,Visakhapatnam,Beauty,Moisturizer,1497.24,4,UPI,Summer,No,No,Yes,Standard,5,33,Quarterly,18-01-2025
100964,45,Male,Mysuru,Electronics,Tablet,10879.02,5,Net Banking,Winter,No,No,No,Standard,3.5,12,Yearly,10-03-2024
100965,27,Female,Bengaluru,Grocery,Coffee,256.77,2,Net Banking,Autumn,Yes,No,Yes,Standard,3.8,40,Yearly,21-12-2024
100966,46,Female,Kochi,Grocery,Coffee,1956.37,1,Net Banking,Spring,No,No,No,Standard,4.3,16,Yearly,04-12-2024
100967,43,Male,Bengaluru,Books,Science Book,349.03,1,Credit Card,Summer,Yes,Yes,Yes,Express,3.7,20,Monthly,13-03-2025
100968,64,Female,Chennai,Home Decor,Curtains,1548.84,2,Cash,Spring,Yes,Yes,Yes,Standard,4.0,12,Yearly,16-12-2024
100969,53,Female,Lucknow,Grocery,Tea,1411.43,5,Net Banking,Autumn,No,No,No,Same Day,4.3,8,Weekly,20-03-2025
100970,43,Male,Vijayawada,Books,Science Book,925.77,3,UPI,Summer,Yes,No,Yes,Same Day,3.8,40,Monthly,12-08-2024
100971,50,Female,Kochi,Beauty,Moisturizer,2279.07,4,Net Banking,Autumn,No,No,No,Express,4.5,3,Yearly,09-11-2025
100972,27,Female,Nagpur,Clothing,Jacket,4902.61,3,Debit Card,Spring,Yes,No,No,Express,4.3,1,Monthly,13-05-2025
100973,33,Male,Lucknow,Books,Programming Book,608.18,3,Net Banking,Winter,Yes,Yes,No,Standard,4.4,12,Weekly,02-06-2024
100974,48,Male,Bengaluru,Sports,Dumbbells,2295.01,3,Debit Card,Spring,Yes,Yes,No,Standard,4.3,20,Monthly,13-11-2024
100975,18,Male,Pune,Grocery,Rice,2263.23,4,UPI,Autumn,Yes,Yes,Yes,Same Day,4.0,45,Weekly,19-09-2025
100976,28,Male,Nagpur,Home Decor,Curtains,3756.96,3,UPI,Winter,No,No,Yes,Express,5,46,Monthly,12-12-2025
100977,70,Female,Kochi,Books,Programming Book,2065.67,2,Debit Card,Autumn,Yes,Yes,No,Standard,4.2,16,Monthly,07-02-2024
100978,26,Male,Chennai,Clothing,T-Shirt,1771.14,3,Debit Card,Summer,Yes,No,No,Same Day,4.5,3,Yearly,21-03-2025
100979,37,Male,Nagpur,Sports,Football,8149.23,3,Credit Card,Winter,No,No,No,Standard,4.1,17,Quarterly,02-02-2025
100980,38,Female,Delhi,Footwear,Running Shoes,5839.42,4,Debit Card,Summer,No,No,No,Standard,4.3,12,Monthly,13-09-2024
100981,33,Female,Ahmedabad,Sports,Football,10961.84,2,Cash,Spring,Yes,No,No,Standard,3.7,10,Quarterly,11-12-2024
100982,61,Female,Surat,Electronics,Laptop,12813.8,5,Net Banking,Summer,Yes,Yes,No,Express,3.6,16,Weekly,10-04-2025
100983,44,Male,Nagpur,Home Decor,Vase,5028.45,4,Cash,Summer,Yes,Yes,No,Express,4.4,14,Quarterly,03-11-2024
100984,51,Male,Bengaluru,Electronics,Smartphone,9436.02,4,Credit Card,Winter,Yes,Yes,No,Standard,3.9,18,Yearly,18-02-2024
100985,19,Female,Mysuru,Clothing,Jacket,3484.91,4,Net Banking,Summer,No,No,No,Same Day,4.0,17,Weekly,28-08-2024
100986,30,Male,Kochi,Sports,Tennis Racket,1692.38,2,Cash,Spring,No,No,No,Standard,3.9,5,Monthly,21-09-2024
100987,64,Male,Indore,Footwear,Boots,1314.91,3,Debit Card,Spring,Yes,Yes,No,Standard,5,13,Weekly,02-09-2024
100988,39,Male,Surat,Clothing,Jacket,3947.0,5,Cash,Spring,No,No,No,Express,4.1,3,Quarterly,26-03-2024
100989,52,Female,Hyderabad,Grocery,Rice,2295.12,5,UPI,Spring,No,No,No,Standard,4.4,12,Monthly,05-05-2025
100990,45,Male,Surat,Grocery,Rice,1984.48,4,Credit Card,Summer,No,No,Yes,Standard,4.4,32,Yearly,23-08-2025
100991,67,Female,Patna,Clothing,Hoodie,3968.78,4,Debit Card,Autumn,No,No,Yes,Standard,4.3,50,Monthly,04-01-2024
100992,44,Male,Lucknow,Grocery,Rice,2182.62,1,Credit Card,Spring,No,No,No,Same Day,4.1,11,Weekly,30-08-2025
100993,39,Male,Mysuru,Footwear,Running Shoes,5808.22,3,Credit Card,Autumn,No,No,No,Same Day,4.4,17,Weekly,26-02-2024
100994,35,Female,Kochi,Home Decor,Curtains,5893.47,5,Debit Card,Spring,No,No,No,Express,3.8,12,Quarterly,03-11-2024
100995,26,Male,Indore,Sports,Football,2069.79,3,Debit Card,Autumn,Yes,No,Yes,Standard,4.3,26,Weekly,25-08-2024
100996,23,Female,Patna,Electronics,Tablet,18157.99,1,Cash,Spring,No,No,Yes,Express,4.5,43,Yearly,05-04-2024
100997,55,Male,Mumbai,Grocery,Coffee,2250.23,1,Cash,Autumn,Yes,No,No,Express,3.8,4,Monthly,24-03-2024
100998,24,Male,Nagpur,Grocery,Oil,702.36,2,Credit Card,Summer,No,No,Yes,Express,4.1,44,Weekly,28-11-2025
100999,33,Male,Kochi,Home Decor,Vase,1502.74,4,Credit Card,Autumn,No,No,No,Express,5,6,Yearly,15-08-2025
101000,34,Female,Hyderabad,Home Decor,Wall Art,5873.55,4,Net Banking,Summer,No,No,Yes,Same Day,5,15,Quarterly,08-12-2025
101001,60,Male,Delhi,Footwear,Flip Flops,5179.73,2,Credit Card,Spring,No,No,Yes,Same Day,4.7,49,Monthly,10-10-2024
101002,62,Male,Kochi,Clothing,Dress,981.29,2,Cash,Summer,No,No,Yes,Standard,4.4,21,Weekly,12-01-2025
101003,46,Male,Delhi,Grocery,Tea,675.6,3,Credit Card,Summer,No,No,No,Express,3.8,16,Weekly,15-09-2024
101004,21,Female,Surat,Electronics,Smart Watch,10781.46,4,UPI,Autumn,No,No,No,Standard,4.2,1,Quarterly,13-10-2024
101005,51,Male,Vijayawada,Footwear,Running Shoes,3562.9,3,Credit Card,Winter,No,No,No,Standard,4.0,15,Yearly,03-02-2025
101006,19,Male,Nagpur,Home Decor,Curtains,2492.12,5,Net Banking,Summer,No,No,No,Standard,3.8,14,Quarterly,14-01-2025
101007,37,Female,Hyderabad,Home Decor,Lamp,658.92,1,Credit Card,Autumn,No,No,Yes,Express,4.5,50,Monthly,04-10-2025
101008,53,Female,Vijayawada,Books,Comics,1017.92,4,Credit Card,Summer,Yes,Yes,Yes,Standard,3.4,9,Quarterly,11-03-2025
101009,56,Female,Mumbai,Home Decor,Wall Art,2465.55,5,Credit Card,Summer,Yes,No,No,Express,4.6,20,Yearly,03-09-2024
101010,54,Male,Kolkata,Grocery,Tea,1144.69,1,Credit Card,Winter,Yes,Yes,Yes,Express,4.3,43,Weekly,15-04-2024
101011,34,Male,Vijayawada,Books,Biography,1170.56,3,Net Banking,Winter,Yes,Yes,Yes,Standard,5,21,Weekly,05-04-2024
101012,33,Male,Nagpur,Home Decor,Vase,4227.28,5,Credit Card,Spring,No,No,No,Express,4.8,20,Monthly,25-02-2025
101013,18,Female,Indore,Grocery,Rice,2349.71,4,Net Banking,Summer,Yes,Yes,Yes,Standard,4.1,45,Weekly,14-11-2025
101014,29,Male,Visakhapatnam,Home Decor,Curtains,1426.57,3,Cash,Spring,Yes,Yes,Yes,Same Day,2.8,18,Yearly,19-08-2024
101015,66,Female,Kochi,Footwear,Sneakers,1669.76,1,Credit Card,Winter,Yes,No,Yes,Express,4.7,21,Monthly,01-12-2025
101016,24,Female,Kolkata,Sports,Football,8636.5,2,Debit Card,Autumn,Yes,Yes,Yes,Express,4.2,18,Monthly,31-08-2025
101017,46,Female,Lucknow,Beauty,Moisturizer,928.64,2,UPI,Summer,No,No,No,Express,4.0,19,Yearly,03-04-2024
101018,25,Female,Bhopal,Clothing,Hoodie,4592.0,5,Credit Card,Spring,Yes,No,Yes,Same Day,5,11,Monthly,05-07-2025
101019,56,Male,Kolkata,Beauty,Face Wash,1709.21,1,Debit Card,Spring,No,No,Yes,Express,4.2,11,Monthly,15-02-2024
101020,62,Male,Surat,Sports,Dumbbells,2455.61,4,UPI,Winter,Yes,No,No,Same Day,4.8,6,Weekly,25-11-2024
101021,67,Male,Hyderabad,Books,Biography,2191.49,1,UPI,Autumn,Yes,No,No,Standard,4.2,10,Weekly,25-03-2024
101022,59,Female,Bengaluru,Beauty,Moisturizer,2404.9,5,UPI,Summer,Yes,No,No,Express,3.3,3,Quarterly,23-01-2025
101023,70,Male,Mysuru,Clothing,Dress,3506.65,5,Cash,Autumn,Yes,Yes,No,Express,3.4,9,Monthly,28-06-2024
101024,50,Female,Coimbatore,Home Decor,Vase,449.63,5,UPI,Spring,Yes,Yes,No,Same Day,4.1,1,Quarterly,08-09-2024
101025,51,Male,Bhopal,Sports,Yoga Mat,5030.48,1,Credit Card,Winter,Yes,Yes,No,Standard,4.4,2,Quarterly,13-01-2025
101026,42,Male,Patna,Electronics,Tablet,19285.76,4,UPI,Winter,No,No,Yes,Standard,3.6,18,Monthly,24-02-2025
101027,67,Male,Delhi,Books,Comics,395.16,3,UPI,Spring,No,No,No,Express,4.2,0,Weekly,24-09-2024
101028,33,Male,Bhopal,Home Decor,Curtains,4393.63,2,Net Banking,Spring,No,No,No,Express,4.8,15,Quarterly,05-09-2024
101029,36,Male,Surat,Footwear,Sneakers,4299.95,3,Cash,Autumn,No,No,Yes,Standard,5,33,Monthly,12-01-2025
101030,70,Female,Jaipur,Sports,Cricket Bat,11389.07,4,Credit Card,Autumn,Yes,No,Yes,Express,4.3,24,Quarterly,13-02-2024
101031,36,Male,Hyderabad,Footwear,Running Shoes,4912.59,4,Cash,Autumn,Yes,Yes,No,Express,4.5,11,Weekly,19-08-2024
101032,35,Female,Delhi,Clothing,Jacket,2595.57,1,Debit Card,Spring,No,No,Yes,Express,3.2,40,Weekly,25-10-2024
101033,70,Female,Visakhapatnam,Beauty,Face Wash,2519.87,3,Net Banking,Autumn,No,No,No,Same Day,4.8,6,Monthly,14-04-2024
101034,64,Male,Patna,Clothing,T-Shirt,717.49,2,Credit Card,Spring,No,No,No,Same Day,4.8,14,Monthly,19-05-2025
101035,20,Female,Bengaluru,Beauty,Face Wash,2225.41,1,Net Banking,Winter,No,No,No,Express,4.4,10,Yearly,19-07-2025
101036,69,Male,Vijayawada,Electronics,Laptop,7134.92,4,UPI,Summer,No,No,No,Same Day,4.2,6,Weekly,07-09-2024
101037,56,Male,Kochi,Sports,Yoga Mat,11066.73,5,Credit Card,Winter,Yes,Yes,No,Express,3.8,15,Weekly,19-03-2024
101038,58,Female,Mumbai,Home Decor,Vase,3373.61,2,Credit Card,Winter,No,No,Yes,Same Day,3.9,15,Yearly,17-12-2024
101039,28,Male,Mysuru,Electronics,Headphones,17039.29,2,UPI,Summer,Yes,No,Yes,Express,4.1,34,Weekly,04-04-2024
101040,65,Male,Indore,Home Decor,Lamp,3893.72,3,Credit Card,Winter,Yes,Yes,No,Express,4.6,9,Yearly,21-03-2025
101041,45,Male,Bengaluru,Electronics,Headphones,23876.96,1,Net Banking,Summer,No,No,No,Express,3.4,3,Weekly,28-01-2024
101042,24,Male,Visakhapatnam,Sports,Cricket Bat,3645.1,3,Debit Card,Spring,Yes,No,No,Express,4.9,2,Monthly,22-03-2025
101043,27,Male,Surat,Clothing,Kurta,4241.26,3,UPI,Spring,Yes,Yes,No,Standard,4.0,15,Yearly,17-07-2024
101044,65,Male,Kochi,Grocery,Coffee,306.08,2,Debit Card,Spring,No,No,Yes,Standard,4.8,50,Weekly,14-11-2025
101045,21,Female,Vijayawada,Grocery,Tea,1535.94,1,Debit Card,Autumn,No,No,No,Same Day,4.2,0,Yearly,18-09-2024
101046,58,Female,Mysuru,Footwear,Running Shoes,4308.11,4,Debit Card,Winter,No,No,No,Standard,4.3,18,Quarterly,28-05-2024
101047,24,Female,Hyderabad,Grocery,Snacks,1976.29,3,Net Banking,Summer,Yes,Yes,No,Standard,4.4,18,Monthly,28-10-2024
